position,rows,paceMae,productionMae,nestedMae,nestedImprovementPctVsPace,nestedImprovementPctVsProduction,productionImprovementPctVsPace
QB,1518,346.71854489658347,322.29343058165347,319.6510221022251,7.806770994159498,0.8198766182293923,7.044651829112669
RB,3283,144.8425194584919,142.9772308778798,140.64908471448075,2.8951683246664817,1.628333510940339,1.2878045670467857
TE,2495,86.21722339395184,80.70694960840135,81.03389878157323,6.011936372265758,-0.40510659213150163,6.3911519863872615
WR,5127,119.36767420971636,112.50273847752487,112.23193079935622,5.9779529571996095,0.24071207673113826,5.751084435247117
